,state,democrat,republican,totalVoter1976.2016,target,MapDate,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
3837,MO,11966663,13230342,25197005,Red,20170808,57384.28,12333.78,3291.35,0,0,0,8/8/2017,8/14/2017,1
3838,MO,11966663,13230342,25197005,Red,20170801,40406.71,29311.35,3291.35,0,0,0,1/8/2017,7/8/2017,1
3839,MO,11966663,13230342,25197005,Red,20170725,38345.99,31372.07,176.93,0,0,0,7/25/2017,7/31/2017,1
3840,MO,11966663,13230342,25197005,Red,20170718,54033.17,15684.89,0,0,0,0,7/18/2017,7/24/2017,1
3841,MO,11966663,13230342,25197005,Red,20170711,65764.01,3954.05,14.3,0,0,0,11/7/2017,7/17/2017,1
3842,MO,11966663,13230342,25197005,Red,20170704,65765.49,3952.57,9.23,0,0,0,4/7/2017,10/7/2017,1
3843,MO,11966663,13230342,25197005,Red,20170627,64944.35,4773.71,3444.11,0,0,0,6/27/2017,3/7/2017,1
3844,MO,11966663,13230342,25197005,Red,20170620,64944.35,4773.71,3444.11,0,0,0,6/20/2017,6/26/2017,1
3845,MO,11966663,13230342,25197005,Red,20170613,53142.65,16575.41,4778.1,0,0,0,6/13/2017,6/19/2017,1
3846,MO,11966663,13230342,25197005,Red,20170606,66814.31,2903.75,0,0,0,0,6/6/2017,12/6/2017,1
3847,MO,11966663,13230342,25197005,Red,20170530,69718.06,0,0,0,0,0,5/30/2017,5/6/2017,1
3848,MO,11966663,13230342,25197005,Red,20170523,69718.06,0,0,0,0,0,5/23/2017,5/29/2017,1
3849,MO,11966663,13230342,25197005,Red,20170516,69718.06,0,0,0,0,0,5/16/2017,5/22/2017,1
3850,MO,11966663,13230342,25197005,Red,20170509,69718.06,0,0,0,0,0,9/5/2017,5/15/2017,1
3851,MO,11966663,13230342,25197005,Red,20170502,69718.06,0,0,0,0,0,2/5/2017,8/5/2017,1
3852,MO,11966663,13230342,25197005,Red,20170425,48398.93,21319.13,0,0,0,0,4/25/2017,1/5/2017,1
3853,MO,11966663,13230342,25197005,Red,20170418,35936.82,33781.24,91.72,0,0,0,4/18/2017,4/24/2017,1
3854,MO,11966663,13230342,25197005,Red,20170411,33046.18,36671.88,91.72,0,0,0,11/4/2017,4/17/2017,1
3855,MO,11966663,13230342,25197005,Red,20170404,9861.45,59856.61,8874.08,0,0,0,4/4/2017,10/4/2017,1
3856,MO,11966663,13230342,25197005,Red,20170328,7870.46,61847.6,41990.59,2259.36,0,0,3/28/2017,3/4/2017,1
3857,MO,11966663,13230342,25197005,Red,20170321,2911.13,66806.93,55198.99,5905.69,0,0,3/21/2017,3/27/2017,1
3858,MO,11966663,13230342,25197005,Red,20170314,2425.95,67292.11,53134.14,5740.44,0,0,3/14/2017,3/20/2017,1
3859,MO,11966663,13230342,25197005,Red,20170307,214.09,69503.97,53134.14,5740.44,0,0,7/3/2017,3/13/2017,1
3860,MO,11966663,13230342,25197005,Red,20170228,1065.5,68652.56,44909.07,0,0,0,2/28/2017,6/3/2017,1
3861,MO,11966663,13230342,25197005,Red,20170221,3115.63,66602.44,34559.54,0,0,0,2/21/2017,2/27/2017,1
3862,MO,11966663,13230342,25197005,Red,20170214,7673.39,62044.67,18622.94,0,0,0,2/14/2017,2/20/2017,1
3863,MO,11966663,13230342,25197005,Red,20170207,7673.39,62044.67,5936.11,0,0,0,7/2/2017,2/13/2017,1
3864,MO,11966663,13230342,25197005,Red,20170131,7673.39,62044.67,5936.11,0,0,0,1/31/2017,6/2/2017,1
3865,MO,11966663,13230342,25197005,Red,20170124,7673.39,62044.67,28122.87,0,0,0,1/24/2017,1/30/2017,1
3866,MO,11966663,13230342,25197005,Red,20170117,7690.5,62027.56,26301.71,0,0,0,1/17/2017,1/23/2017,1
3867,MO,11966663,13230342,25197005,Red,20170110,7311.54,62406.52,39943.29,0,0,0,10/1/2017,1/16/2017,1
3868,MO,11966663,13230342,25197005,Red,20170103,7311.54,62406.52,18557.76,0,0,0,3/1/2017,9/1/2017,1
3869,MO,11966663,13230342,25197005,Red,20161227,7311.54,62406.52,5986.41,0,0,0,12/27/2016,2/1/2017,1
3870,MO,11966663,13230342,25197005,Red,20161220,8858.86,60859.2,6908.82,0,0,0,12/20/2016,12/26/2016,1
3871,MO,11966663,13230342,25197005,Red,20161213,26996.39,42721.67,6733.71,0,0,0,12/13/2016,12/19/2016,1
3872,MO,11966663,13230342,25197005,Red,20161206,27019.29,42698.77,6733.71,0,0,0,6/12/2016,12/12/2016,1
3873,MO,11966663,13230342,25197005,Red,20161129,27544.29,42173.77,6406.67,2076.87,0,0,11/29/2016,5/12/2016,1
3874,MO,11966663,13230342,25197005,Red,20161122,27544.29,42173.77,7698.39,3316.93,0,0,11/22/2016,11/28/2016,1
3875,MO,11966663,13230342,25197005,Red,20161115,47289.2,22428.86,4361.49,253.37,0,0,11/15/2016,11/21/2016,1
3876,MO,11966663,13230342,25197005,Red,20161108,61961.21,7756.85,1840.21,0,0,0,8/11/2016,11/14/2016,1
3877,MO,11966663,13230342,25197005,Red,20161101,63438.84,6279.22,1079.26,0,0,0,1/11/2016,7/11/2016,1
3878,MO,11966663,13230342,25197005,Red,20161025,66277.17,3440.89,0,0,0,0,10/25/2016,10/31/2016,1
3879,MO,11966663,13230342,25197005,Red,20161018,66277.17,3440.89,0,0,0,0,10/18/2016,10/24/2016,1
3880,MO,11966663,13230342,25197005,Red,20161011,68267.87,1450.19,0,0,0,0,11/10/2016,10/17/2016,1
3881,MO,11966663,13230342,25197005,Red,20161004,69534.3,183.76,0,0,0,0,4/10/2016,10/10/2016,1
3882,MO,11966663,13230342,25197005,Red,20160927,69534.3,183.76,0,0,0,0,9/27/2016,3/10/2016,1
3883,MO,11966663,13230342,25197005,Red,20160920,69521.39,196.67,0,0,0,0,9/20/2016,9/26/2016,1
3884,MO,11966663,13230342,25197005,Red,20160913,69571.37,146.69,0,0,0,0,9/13/2016,9/19/2016,1
3885,MO,11966663,13230342,25197005,Red,20160906,68848.53,869.53,0,0,0,0,6/9/2016,12/9/2016,1
3886,MO,11966663,13230342,25197005,Red,20160830,68848.53,869.53,0,0,0,0,8/30/2016,5/9/2016,1
3887,MO,11966663,13230342,25197005,Red,20160823,66315.05,3403.01,530.61,0,0,0,8/23/2016,8/29/2016,1
3888,MO,11966663,13230342,25197005,Red,20160816,65743.31,3974.75,530.61,0,0,0,8/16/2016,8/22/2016,1
3889,MO,11966663,13230342,25197005,Red,20160809,64411.31,5306.75,991.02,0,0,0,9/8/2016,8/15/2016,1
3890,MO,11966663,13230342,25197005,Red,20180220,1846.6,67871.46,44086.09,14104.38,3589.36,0,2/20/2018,2/26/2018,1
3891,MO,11966663,13230342,25197005,Red,20180213,1007.56,68710.5,44077.78,18137.39,3899.89,0,2/13/2018,2/19/2018,1
3892,MO,11966663,13230342,25197005,Red,20180206,978.07,68739.99,43130.26,16447.83,901.13,0,6/2/2018,12/2/2018,1
3893,MO,11966663,13230342,25197005,Red,20180130,1042.66,68675.4,43147.72,16506.87,901.13,0,1/30/2018,5/2/2018,1
3894,MO,11966663,13230342,25197005,Red,20180123,1042.71,68675.35,37361.49,16506.96,901.16,0,1/23/2018,1/29/2018,1
3895,MO,11966663,13230342,25197005,Red,20180116,1042.71,68675.35,32306.57,16506.96,901.16,0,1/16/2018,1/22/2018,1
3896,MO,11966663,13230342,25197005,Red,20180109,1040.49,68677.57,32306.57,16506.96,901.16,0,9/1/2018,1/15/2018,1
3897,MO,11966663,13230342,25197005,Red,20180102,1040.49,68677.57,32306.57,16506.96,901.16,0,2/1/2018,8/1/2018,1
3898,MO,11966663,13230342,25197005,Red,20180703,21786.13,47931.93,28237.67,12022.01,0,0,3/7/2018,9/7/2018,1
3899,MO,11966663,13230342,25197005,Red,20180626,19347.5,50370.56,25498.12,11010.1,0,0,6/26/2018,2/7/2018,1
3900,MO,11966663,13230342,25197005,Red,20180619,29785.19,39932.87,20298.32,9898.67,0,0,6/19/2018,6/25/2018,1
3901,MO,11966663,13230342,25197005,Red,20180612,37505.01,32213.05,17347.28,3808.83,0,0,12/6/2018,6/18/2018,1
3902,MO,11966663,13230342,25197005,Red,20180904,15331.3,54386.76,40725.56,14560.77,4241.46,69.2,4/9/2018,10/9/2018,1
3903,MO,11966663,13230342,25197005,Red,20180828,11595.86,58122.2,45237.56,25650.45,8908.46,2781.99,8/28/2018,3/9/2018,1
3904,MO,11966663,13230342,25197005,Red,20180821,8144,61574.06,51440.07,27551.93,12032.84,3246.21,8/21/2018,8/27/2018,1
3905,MO,11966663,13230342,25197005,Red,20180814,1560.9,68157.16,58094.68,37959.91,17740.44,3859.02,8/14/2018,8/20/2018,1
3906,MO,11966663,13230342,25197005,Red,20180807,1563.41,68154.65,54640.55,30469.12,13516.34,161.02,7/8/2018,8/13/2018,1
3907,MO,11966663,13230342,25197005,Red,20180731,3572.04,66146.02,45522.47,21925.26,12170.34,0,7/31/2018,6/8/2018,1
3908,MO,11966663,13230342,25197005,Red,20180724,10124.78,59593.28,35062.26,22339.69,10850.5,0,7/24/2018,7/30/2018,1
3909,MO,11966663,13230342,25197005,Red,20180717,18427.45,51290.61,29862.96,18292.94,7618.71,0,7/17/2018,7/23/2018,1
3910,MO,11966663,13230342,25197005,Red,20180710,21786.2,47931.86,29426.96,17155.25,5726.98,0,10/7/2018,7/16/2018,1
3911,MO,11966663,13230342,25197005,Red,20180403,50199.44,19518.62,6373.65,0,0,0,3/4/2018,9/4/2018,1
3912,MO,11966663,13230342,25197005,Red,20180327,43391.83,26326.23,7343.5,0,0,0,3/27/2018,2/4/2018,1
3913,MO,11966663,13230342,25197005,Red,20180320,32163.43,37554.63,6623.21,0,0,0,3/20/2018,3/26/2018,1
3914,MO,11966663,13230342,25197005,Red,20180313,10974.61,58743.45,7741.24,0,0,0,3/13/2018,3/19/2018,1
3915,MO,11966663,13230342,25197005,Red,20180605,44801.9,24916.16,13074.61,2511.9,0,0,5/6/2018,11/6/2018,1
3916,MO,11966663,13230342,25197005,Red,20180529,45235.97,24482.09,12217.51,1071.7,0,0,5/29/2018,4/6/2018,1
3917,MO,11966663,13230342,25197005,Red,20180522,43078.7,26639.36,12327.89,0,0,0,5/22/2018,5/28/2018,1
3918,MO,11966663,13230342,25197005,Red,20180515,33148.15,36569.91,10631.19,0,0,0,5/15/2018,5/21/2018,1
3919,MO,11966663,13230342,25197005,Red,20180508,32127.47,37590.59,11531.05,0,0,0,8/5/2018,5/14/2018,1
3920,MO,11966663,13230342,25197005,Red,20180501,49288.45,20429.61,11533.55,0,0,0,1/5/2018,7/5/2018,1
3921,MO,11966663,13230342,25197005,Red,20180424,49288.31,20429.75,10565.84,0,0,0,4/24/2018,4/30/2018,1
3922,MO,11966663,13230342,25197005,Red,20180417,50199.37,19518.69,5739.25,0,0,0,4/17/2018,4/23/2018,1
3923,MO,11966663,13230342,25197005,Red,20180410,50199.57,19518.49,5739.25,0,0,0,10/4/2018,4/16/2018,1
3924,MO,11966663,13230342,25197005,Red,20180306,10571.99,59146.07,7716.37,0,0,0,6/3/2018,12/3/2018,1
3925,MO,11966663,13230342,25197005,Red,20180227,7098.44,62619.62,11307.58,0,0,0,2/27/2018,5/3/2018,1
3926,MS,4786125,6257394,11043519,Red,20190528,46812.34,901.94,0,0,0,0,5/28/2019,3/6/2019,1
3927,MS,4786125,6257394,11043519,Red,20190521,46812.34,901.94,0,0,0,0,5/21/2019,5/27/2019,1
3928,MS,4786125,6257394,11043519,Red,20190611,45749.66,1964.62,0,0,0,0,11/6/2019,6/17/2019,1
3929,MS,4786125,6257394,11043519,Red,20190604,46113.99,1600.29,0,0,0,0,4/6/2019,10/6/2019,1
3930,MS,4786125,6257394,11043519,Red,20190806,47714.28,0,0,0,0,0,6/8/2019,12/8/2019,1
3931,MS,4786125,6257394,11043519,Red,20190730,47714.28,0,0,0,0,0,7/30/2019,5/8/2019,1
3932,MS,4786125,6257394,11043519,Red,20190723,47714.28,0,0,0,0,0,7/23/2019,7/29/2019,1
3933,MS,4786125,6257394,11043519,Red,20190716,47556.08,158.2,0,0,0,0,7/16/2019,7/22/2019,1
3934,MS,4786125,6257394,11043519,Red,20190709,46022.74,1691.53,0,0,0,0,9/7/2019,7/15/2019,1
3935,MS,4786125,6257394,11043519,Red,20190702,46022.74,1691.53,0,0,0,0,2/7/2019,8/7/2019,1
3936,MS,4786125,6257394,11043519,Red,20190625,46022.74,1691.53,0,0,0,0,6/25/2019,1/7/2019,1
3937,MS,4786125,6257394,11043519,Red,20190618,45945.01,1769.27,0,0,0,0,6/18/2019,6/24/2019,1
3938,MS,4786125,6257394,11043519,Red,20180918,39411.98,8302.3,1344.7,0,0,0,9/18/2018,9/24/2018,1
3939,MS,4786125,6257394,11043519,Red,20180911,37433.8,10280.47,1190.48,0,0,0,11/9/2018,9/17/2018,1
3940,MS,4786125,6257394,11043519,Red,20180904,33078.51,14635.77,1858.04,0,0,0,4/9/2018,10/9/2018,1
3941,MS,4786125,6257394,11043519,Red,20180828,29738.25,17976.03,1651.7,0,0,0,8/28/2018,3/9/2018,1
3942,MS,4786125,6257394,11043519,Red,20180821,30759.22,16955.06,1589.44,0,0,0,8/21/2018,8/27/2018,1
3943,MS,4786125,6257394,11043519,Red,20180814,27109.97,20604.3,1589.44,0,0,0,8/14/2018,8/20/2018,1
3944,MS,4786125,6257394,11043519,Red,20180807,28317.83,19396.45,1609.46,0,0,0,7/8/2018,8/13/2018,1
3945,MS,4786125,6257394,11043519,Red,20180731,28780.9,18933.38,1609.46,0,0,0,7/31/2018,6/8/2018,1
3946,MS,4786125,6257394,11043519,Red,20180724,29152.88,18561.4,1609.46,0,0,0,7/24/2018,7/30/2018,1
3947,MS,4786125,6257394,11043519,Red,20180717,30312.47,17401.81,1584.94,0,0,0,7/17/2018,7/23/2018,1
3948,MS,4786125,6257394,11043519,Red,20180710,31249.5,16464.78,1584.94,0,0,0,10/7/2018,7/16/2018,1
3949,MS,4786125,6257394,11043519,Red,20180703,30490.14,17224.14,1584.97,0,0,0,3/7/2018,9/7/2018,1
3950,MS,4786125,6257394,11043519,Red,20180626,32616.6,15097.68,1482.95,0,0,0,6/26/2018,2/7/2018,1
3951,MS,4786125,6257394,11043519,Red,20180619,39667.05,8047.23,0,0,0,0,6/19/2018,6/25/2018,1
3952,MS,4786125,6257394,11043519,Red,20180612,39228.94,8485.34,0,0,0,0,12/6/2018,6/18/2018,1
3953,MS,4786125,6257394,11043519,Red,20180605,44268.45,3445.83,0,0,0,0,5/6/2018,11/6/2018,1
3954,MS,4786125,6257394,11043519,Red,20180529,47473.48,240.79,0,0,0,0,5/29/2018,4/6/2018,1
3955,MS,4786125,6257394,11043519,Red,20180522,42723.3,4990.98,0,0,0,0,5/22/2018,5/28/2018,1
3956,MS,4786125,6257394,11043519,Red,20180515,46742.2,972.07,0,0,0,0,5/15/2018,5/21/2018,1
3957,MS,4786125,6257394,11043519,Red,20180508,47047.68,666.6,0,0,0,0,8/5/2018,5/14/2018,1
3958,MS,4786125,6257394,11043519,Red,20180501,47714.28,0,0,0,0,0,1/5/2018,7/5/2018,1
3959,MS,4786125,6257394,11043519,Red,20180424,47714.28,0,0,0,0,0,4/24/2018,4/30/2018,1
3960,MS,4786125,6257394,11043519,Red,20180417,47714.28,0,0,0,0,0,4/17/2018,4/23/2018,1
3961,MS,4786125,6257394,11043519,Red,20180410,47714.28,0,0,0,0,0,10/4/2018,4/16/2018,1
3962,MS,4786125,6257394,11043519,Red,20180403,47714.28,0,0,0,0,0,3/4/2018,9/4/2018,1
3963,MS,4786125,6257394,11043519,Red,20180327,47714.28,0,0,0,0,0,3/27/2018,2/4/2018,1
3964,MS,4786125,6257394,11043519,Red,20180320,47714.28,0,0,0,0,0,3/20/2018,3/26/2018,1
3965,MS,4786125,6257394,11043519,Red,20180313,47714.28,0,0,0,0,0,3/13/2018,3/19/2018,1
3966,MS,4786125,6257394,11043519,Red,20180306,47714.28,0,0,0,0,0,6/3/2018,12/3/2018,1
3967,MS,4786125,6257394,11043519,Red,20180227,36685.17,11029.11,0,0,0,0,2/27/2018,5/3/2018,1
3968,MS,4786125,6257394,11043519,Red,20180220,32927.96,14786.32,1217.05,0,0,0,2/20/2018,2/26/2018,1
3969,MS,4786125,6257394,11043519,Red,20180213,27686.65,20027.63,1213.93,0,0,0,2/13/2018,2/19/2018,1
3970,MS,4786125,6257394,11043519,Red,20180206,16122.87,31591.41,18778.47,4902.3,0,0,6/2/2018,12/2/2018,1
3971,MS,4786125,6257394,11043519,Red,20180130,16043.08,31671.2,18816.05,8655.3,0,0,1/30/2018,5/2/2018,1
3972,MS,4786125,6257394,11043519,Red,20180123,13824.57,33889.71,19009.45,7025.15,0,0,1/23/2018,1/29/2018,1
3973,MS,4786125,6257394,11043519,Red,20180116,14304.26,33410.01,19009.43,7025.15,0,0,1/16/2018,1/22/2018,1
3974,MS,4786125,6257394,11043519,Red,20180109,13675.67,34038.61,19006.88,7025.15,0,0,9/1/2018,1/15/2018,1
3975,MS,4786125,6257394,11043519,Red,20180102,14657.36,33056.91,18896.53,4988.34,0,0,2/1/2018,8/1/2018,1
3976,MS,4786125,6257394,11043519,Red,20171226,15884.18,31830.1,18563.99,264.31,0,0,12/26/2017,1/1/2018,1
3977,MS,4786125,6257394,11043519,Red,20171219,9578.11,38136.17,30266.68,491.89,0,0,12/19/2017,12/25/2017,1
3978,MS,4786125,6257394,11043519,Red,20171212,5436.79,42277.49,30265.78,491.92,0,0,12/12/2017,12/18/2017,1
3979,MS,4786125,6257394,11043519,Red,20171205,1302.61,46411.66,29213.05,0,0,0,5/12/2017,11/12/2017,1
3980,MS,4786125,6257394,11043519,Red,20171128,1296.51,46417.76,27099.45,0,0,0,11/28/2017,4/12/2017,1
3981,MS,4786125,6257394,11043519,Red,20171121,10912.18,36802.09,17738.99,0,0,0,11/21/2017,11/27/2017,1
3982,MS,4786125,6257394,11043519,Red,20171114,13526.87,34187.41,10260.01,0,0,0,11/14/2017,11/20/2017,1
3983,MS,4786125,6257394,11043519,Red,20171107,19397.65,28316.62,8852.24,0,0,0,7/11/2017,11/13/2017,1
3984,MS,4786125,6257394,11043519,Red,20171031,18335.8,29378.48,9031.31,0,0,0,10/31/2017,6/11/2017,1
3985,MS,4786125,6257394,11043519,Red,20171024,19212.44,28501.84,9031.31,0,0,0,10/24/2017,10/30/2017,1
3986,MS,4786125,6257394,11043519,Red,20171017,28372.48,19341.8,4051.33,0,0,0,10/17/2017,10/23/2017,1
3987,MS,4786125,6257394,11043519,Red,20171010,32134.63,15579.64,4051.33,0,0,0,10/10/2017,10/16/2017,1
3988,MS,4786125,6257394,11043519,Red,20171003,40752.4,6961.88,0,0,0,0,3/10/2017,9/10/2017,1
3989,MS,4786125,6257394,11043519,Red,20170926,41273.38,6440.9,0,0,0,0,9/26/2017,2/10/2017,1
3990,MS,4786125,6257394,11043519,Red,20170919,44570.62,3143.66,0,0,0,0,9/19/2017,9/25/2017,1
3991,MS,4786125,6257394,11043519,Red,20170912,47714.28,0,0,0,0,0,12/9/2017,9/18/2017,1
3992,MS,4786125,6257394,11043519,Red,20170905,47714.28,0,0,0,0,0,5/9/2017,11/9/2017,1
3993,MS,4786125,6257394,11043519,Red,20170829,46368.73,1345.55,0,0,0,0,8/29/2017,4/9/2017,1
3994,MS,4786125,6257394,11043519,Red,20170822,46368.73,1345.55,0,0,0,0,8/22/2017,8/28/2017,1
3995,MS,4786125,6257394,11043519,Red,20170815,46368.73,1345.55,0,0,0,0,8/15/2017,8/21/2017,1
3996,MS,4786125,6257394,11043519,Red,20170808,45515.65,2198.63,0,0,0,0,8/8/2017,8/14/2017,1
3997,MS,4786125,6257394,11043519,Red,20170801,47364.79,349.48,0,0,0,0,1/8/2017,7/8/2017,1
3998,MS,4786125,6257394,11043519,Red,20170725,47299.39,414.89,0,0,0,0,7/25/2017,7/31/2017,1
3999,MS,4786125,6257394,11043519,Red,20170718,47299.39,414.89,0,0,0,0,7/18/2017,7/24/2017,1
4000,MS,4786125,6257394,11043519,Red,20170711,47299.39,414.89,0,0,0,0,11/7/2017,7/17/2017,1
4001,MS,4786125,6257394,11043519,Red,20170704,46218.07,1496.2,0,0,0,0,4/7/2017,10/7/2017,1
4002,MS,4786125,6257394,11043519,Red,20170627,44229.44,3484.84,0,0,0,0,6/27/2017,3/7/2017,1
4003,MS,4786125,6257394,11043519,Red,20170620,40693.98,7020.29,2007.05,0,0,0,6/20/2017,6/26/2017,1
4004,MS,4786125,6257394,11043519,Red,20170613,39913.62,7800.66,2292.95,0,0,0,6/13/2017,6/19/2017,1
4005,MS,4786125,6257394,11043519,Red,20170606,39913.66,7800.62,2292.95,0,0,0,6/6/2017,12/6/2017,1
4006,MS,4786125,6257394,11043519,Red,20170530,39896.69,7817.58,2281.25,0,0,0,5/30/2017,5/6/2017,1
4007,MS,4786125,6257394,11043519,Red,20170523,39878.64,7835.64,2311.93,0,0,0,5/23/2017,5/29/2017,1
4008,MS,4786125,6257394,11043519,Red,20170516,37342.6,10371.68,2534.53,0,0,0,5/16/2017,5/22/2017,1
4009,MS,4786125,6257394,11043519,Red,20170509,37531.7,10182.58,2424.67,0,0,0,9/5/2017,5/15/2017,1
4010,MS,4786125,6257394,11043519,Red,20170502,27863.96,19850.32,2424.67,0,0,0,2/5/2017,8/5/2017,1
4011,MS,4786125,6257394,11043519,Red,20170425,22885.63,24828.64,2424.67,0,0,0,4/25/2017,1/5/2017,1
4012,MS,4786125,6257394,11043519,Red,20170418,20949.99,26764.28,4572.28,0,0,0,4/18/2017,4/24/2017,1
4013,MS,4786125,6257394,11043519,Red,20170411,21080.47,26633.81,4572.28,0,0,0,11/4/2017,4/17/2017,1
4014,MS,4786125,6257394,11043519,Red,20170404,20924.96,26789.31,4572.32,0,0,0,4/4/2017,10/4/2017,1
4015,MS,4786125,6257394,11043519,Red,20170328,19810.49,27903.79,8063.62,1554.78,0,0,3/28/2017,3/4/2017,1
4016,MS,4786125,6257394,11043519,Red,20170321,16582.94,31131.34,8063.62,1609.9,0,0,3/21/2017,3/27/2017,1
4017,MS,4786125,6257394,11043519,Red,20170314,27728.9,19985.38,8063.62,1808.96,0,0,3/14/2017,3/20/2017,1
4018,MS,4786125,6257394,11043519,Red,20170307,12148.23,35566.05,11094.84,3408.09,0,0,7/3/2017,3/13/2017,1
4019,MS,4786125,6257394,11043519,Red,20170228,12372.18,35342.1,11094.84,3469.59,0,0,2/28/2017,6/3/2017,1
4020,MS,4786125,6257394,11043519,Red,20170221,17289.26,30425.01,11094.84,3469.59,0,0,2/21/2017,2/27/2017,1
4021,MS,4786125,6257394,11043519,Red,20170214,23677.42,24036.85,5280.39,219.4,0,0,2/14/2017,2/20/2017,1
4022,MS,4786125,6257394,11043519,Red,20170207,23677.42,24036.85,5144.9,219.4,0,0,7/2/2017,2/13/2017,1
4023,MS,4786125,6257394,11043519,Red,20170131,23677.42,24036.85,5144.9,219.4,0,0,1/31/2017,6/2/2017,1
4024,MS,4786125,6257394,11043519,Red,20170124,23677.42,24036.85,5144.9,219.4,0,0,1/24/2017,1/30/2017,1
4025,MS,4786125,6257394,11043519,Red,20190514,47565.9,148.37,0,0,0,0,5/14/2019,5/20/2019,1
4026,MS,4786125,6257394,11043519,Red,20190507,47283.48,430.79,144.29,0,0,0,7/5/2019,5/13/2019,1
4027,MS,4786125,6257394,11043519,Red,20190430,46747.12,967.16,144.28,0,0,0,4/30/2019,6/5/2019,1
4028,MS,4786125,6257394,11043519,Red,20190423,45135.84,2578.44,144.29,0,0,0,4/23/2019,4/29/2019,1
4029,MS,4786125,6257394,11043519,Red,20190416,39697.07,8017.21,2.7,0,0,0,4/16/2019,4/22/2019,1
4030,MS,4786125,6257394,11043519,Red,20190409,34824.88,12889.4,2.7,0,0,0,9/4/2019,4/15/2019,1
4031,MS,4786125,6257394,11043519,Red,20190402,33142.53,14571.74,2.7,0,0,0,2/4/2019,8/4/2019,1
4032,MS,4786125,6257394,11043519,Red,20190326,43499.49,4214.79,0,0,0,0,3/26/2019,1/4/2019,1
4033,MS,4786125,6257394,11043519,Red,20190319,46254.14,1460.14,0,0,0,0,3/19/2019,3/25/2019,1
4034,MS,4786125,6257394,11043519,Red,20190312,47710.96,3.32,0,0,0,0,12/3/2019,3/18/2019,1
4035,MS,4786125,6257394,11043519,Red,20190305,47714.28,0,0,0,0,0,5/3/2019,11/3/2019,1
4036,MS,4786125,6257394,11043519,Red,20190226,47714.28,0,0,0,0,0,2/26/2019,4/3/2019,1
4037,MS,4786125,6257394,11043519,Red,20190219,46866.14,848.14,0,0,0,0,2/19/2019,2/25/2019,1
4038,MS,4786125,6257394,11043519,Red,20190212,47038.4,675.88,0,0,0,0,12/2/2019,2/18/2019,1
4039,MS,4786125,6257394,11043519,Red,20190205,47714.28,0,0,0,0,0,5/2/2019,11/2/2019,1
4040,MS,4786125,6257394,11043519,Red,20190129,47714.28,0,0,0,0,0,1/29/2019,4/2/2019,1
4041,MS,4786125,6257394,11043519,Red,20190122,47714.28,0,0,0,0,0,1/22/2019,1/28/2019,1
4042,MS,4786125,6257394,11043519,Red,20190115,47714.28,0,0,0,0,0,1/15/2019,1/21/2019,1
4043,MS,4786125,6257394,11043519,Red,20190108,47714.28,0,0,0,0,0,8/1/2019,1/14/2019,1
4044,MS,4786125,6257394,11043519,Red,20190101,47714.28,0,0,0,0,0,1/1/2019,7/1/2019,1
4045,MS,4786125,6257394,11043519,Red,20181225,47714.28,0,0,0,0,0,12/25/2018,12/31/2018,1
4046,MS,4786125,6257394,11043519,Red,20181218,47714.28,0,0,0,0,0,12/18/2018,12/24/2018,1
4047,MS,4786125,6257394,11043519,Red,20181211,47714.28,0,0,0,0,0,11/12/2018,12/17/2018,1
4048,MS,4786125,6257394,11043519,Red,20181204,47714.28,0,0,0,0,0,4/12/2018,10/12/2018,1
4049,MS,4786125,6257394,11043519,Red,20181127,47714.28,0,0,0,0,0,11/27/2018,3/12/2018,1
4050,MS,4786125,6257394,11043519,Red,20181120,47714.28,0,0,0,0,0,11/20/2018,11/26/2018,1
4051,MS,4786125,6257394,11043519,Red,20181113,47714.28,0,0,0,0,0,11/13/2018,11/19/2018,1
4052,MS,4786125,6257394,11043519,Red,20181106,46221.46,1492.82,0,0,0,0,6/11/2018,12/11/2018,1
4053,MS,4786125,6257394,11043519,Red,20181030,44721.41,2992.86,0,0,0,0,10/30/2018,5/11/2018,1
4054,MS,4786125,6257394,11043519,Red,20181023,43327.65,4386.62,1186.44,0,0,0,10/23/2018,10/29/2018,1
4055,MS,4786125,6257394,11043519,Red,20181016,43040.04,4674.24,1186.44,0,0,0,10/16/2018,10/22/2018,1
4056,MS,4786125,6257394,11043519,Red,20181009,43040.04,4674.24,1227.47,0,0,0,9/10/2018,10/15/2018,1
4057,MS,4786125,6257394,11043519,Red,20181002,43353.4,4360.88,590.93,0,0,0,2/10/2018,8/10/2018,1
4058,MS,4786125,6257394,11043519,Red,20180925,41314.91,6399.37,1244.76,0,0,0,9/25/2018,1/10/2018,1
4059,MS,4786125,6257394,11043519,Red,20161206,0,47714.28,47714.28,34887.5,0,0,6/12/2016,12/12/2016,1
4060,MS,4786125,6257394,11043519,Red,20161129,0,47714.28,47714.28,47714.28,34108.47,1297.14,11/29/2016,5/12/2016,1
4061,MS,4786125,6257394,11043519,Red,20161122,0,47714.28,47714.28,47714.28,34444.56,1297.14,11/22/2016,11/28/2016,1
4062,MS,4786125,6257394,11043519,Red,20161115,0,47714.28,47714.28,39780.02,20859.33,1297.14,11/15/2016,11/21/2016,1
4063,MS,4786125,6257394,11043519,Red,20161108,0,47714.28,47709.25,29697.63,12717.89,1275.54,8/11/2016,11/14/2016,1
